,gene,validation,localization
7973,YMR301C,Verified,null
7974,YBL029W,Uncharacterized,null
7975,YMR188C,Verified,null
7976,YGR154C,Verified,ion
7977,YOR389W,Uncharacterized,null
7978,YLR130C,Verified,ion
7979,YER022W,Verified,positive
7980,YBR140C,Verified,regulation
7981,YKR070W,Uncharacterized,null
7982,YDL016C,Dubious,null
7983,YMR205C,Verified,regulation
7984,YNL203C,Dubious,null
7986,YNL022C,Verified,null
7987,YML017W,Verified,null
7988,YKR087C,Verified,catabolic process
7989,YOR232W,Verified,null
7990,YGR281W,Verified,null
7991,YGR236C,Verified,null
7992,YKR091W,Verified,null
7993,YHL013C,Verified,null
7995,YOR309C,Dubious,null
7996,YBR097W,Verified,ion
7997,YMR227C,Verified,null
7998,YDR522C,Verified,null
7999,YPL221W,Verified,transport
8000,YPL274W,Verified,ion
8001,YEL051W,Verified,null
8002,YOL004W,Verified,ion
8003,YGR014W,Verified,null
8004,YGL050W,Verified,null
8005,YER179W,Verified,null
8006,YMR150C,Verified,ion
8007,YFL007W,Verified,protein
8008,YGL182C,Dubious,null
8010,YPL084W,Verified,catabolic process
8012,YDR301W,Verified,null
8013,YJL053W,Verified,protein
8014,YPR104C,Verified,regulation
8015,YPR151C,Verified,catabolic process
8017,YML028W,Verified,ion
8018,YLL001W,Verified,protein
8019,YCL067C,Verified|silenced_gene,regulation
8020,YHL006C,Verified,ion
8021,YGL109W,Dubious,null
8023,YLR043C,Verified,ion
8024,YJR062C,Verified,ion
8026,YNL167C,Verified,regulation
8027,YAL060W,Verified,null
8028,YIL144W,Verified,protein
8029,YIL133C,Verified,null
8030,YJL166W,Verified,ion
8031,YJL200C,Verified,null
8033,YPL113C,Verified,null
8034,YKL041W,Verified,catabolic process
8035,YNL067W,Verified,null
8036,YDR089W,Verified,null
8037,YKL014C,Verified,null
8038,YLR237W,Verified,null
8039,YKL176C,Verified,regulation
8040,YDR249C,Uncharacterized,null
8041,YER091C,Dubious,null
8042,YIR024C,Verified,null
8043,YJR008W,Verified,null
8044,YDL203C,Verified,regulation
8045,YLR087C,Verified,protein
8046,YLR215C,Verified,regulation
8047,YML082W,Uncharacterized,null
8048,YOL054W,Verified,catabolic process
8049,YFR001W,Verified,null
8050,YNL109W,Dubious,null
8051,YFR054C,Dubious,null
8052,YIL031W,Verified,ion
8053,YLR104W,Uncharacterized,catabolic process
8054,YLR342W,Uncharacterized,ion
8055,YLR335W,Verified,ion
8056,YJR102C,Verified,regulation
8057,YOR020C,Verified,null
8058,YJR088C,Verified,null
8059,YGR104C,Verified,positive
8060,YLR368W,Verified,regulation
8061,YBR268W,Verified,null
8062,YPR083W,Verified,null
8063,YGL088W,Dubious,null
8064,YGR173W,Verified,positive
8065,YDR282C,Verified,null
8066,YDR009W,Verified,regulation
8067,YJL095W,Verified,ion
8068,YBR126C,Verified,ion
8069,YOL149W,Verified,null
8070,YGL202W,Verified,null
8071,YOR046C,Verified,null
8072,YPR187W,Verified,null
8073,YEL018W,Verified,null
8074,YDR432W,Verified,negative
8075,YGR195W,Verified,ion
8076,YGL104C,Verified,null
8077,YBL046W,Verified,ion
8078,YHR036W,Verified,ion
8079,YOL072W,Verified,repair
8080,YGL159W,Uncharacterized,null
8081,YIL017C,Verified,catabolic process
8082,YOL123W,Verified,null
8083,YDR132C,Verified,null
8084,YML116W,Verified,null
8085,YNR056C,Verified,null
8086,YDR185C,Verified,null
8087,YHR207C,Verified,ion
8090,YJL032W,Dubious,null
8092,YGL031C,Verified,null
8093,YOR183W,Uncharacterized,null
8094,YJL093C,Verified,null
8095,YPR172W,Uncharacterized,null
8096,YDR053W,Dubious,null
8097,YLR111W,Dubious,null
8098,YML034W,Verified,null
8099,YPR023C,Verified,regulation
8100,YDR003W,Uncharacterized,null
8101,YLR144C,Verified,transport
8102,YEL072W,Verified,null
8103,YPR058W,Verified,null
8104,YDL020C,Verified,regulation
8105,YML061C,Verified,repair
8106,YBR050C,Verified,regulation
8107,YDL191W,Verified,null
8109,YER163C,Verified,ion
8110,YPL268W,Verified,catabolic process
8111,YER132C,Verified,null
8113,YGL110C,Verified,null
8114,YMR242C,Verified,null
8115,YOR236W,Verified,null
8117,YKL031W,Dubious,null
8118,YPR118W,Verified,null
8119,YHR056C,Verified,regulation
8120,YJL105W,Verified,null
8122,YDL100C,Verified,protein
8123,YMR284W,Verified,ion
8124,YGL032C,Verified,null
8125,YMR035W,Verified,ion
8126,YOR178C,Verified,ion
8127,YKR011C,Verified,null
8128,YNL215W,Verified,null
8129,YDR107C,Verified,copper
8130,YPR005C,Verified,regulation
8131,YNL044W,Verified,null
8134,YDR255C,Verified,catabolic process
8135,YGR260W,Verified,null
8136,YNL011C,Uncharacterized,null
8137,YLR274W,Verified,ion
8139,YOR007C,Verified,ion
8140,YDL220C,Verified,ion
8141,YNL142W,Verified,ion
8142,YHR019C,Verified,null
8143,YAL003W,Verified,regulation
8144,YGR138C,Verified,null
8145,YIL078W,Verified,null
8146,YFL024C,Verified,regulation
8147,YDR095C,Dubious,null
8148,YJL127C,Verified,regulation
8149,YBL092W,Verified,null
8150,YFL053W,Verified,null
8151,YJL158C,Verified,null
8152,YDR375C,Verified,ion
8153,YKL140W,Verified,null
8154,YKL195W,Verified,null
8155,YNL179C,Dubious,null
8156,YDR320C,Verified,regulation
8157,YNR002C,Verified,ion
8158,YPL030W,Verified,null
8159,YDR452W,Verified,catabolic process
8160,YLR316C,Verified,null
8161,YFR022W,Verified,positive
8163,YGL225W,Verified,null
8164,YAR023C,Uncharacterized,null
8165,YOR352W,Verified,null
8166,YOR325W,Dubious,null
8167,YDR534C,Verified,null
8168,YMR324C,Dubious,null
8169,YOR069W,Verified,protein
8170,YGR038W,Verified,negative
8171,YER140W,Verified,null
8172,YBR104W,Verified,null
8173,YBR227C,Verified,positive
8174,YLR378C,Verified,ion
8175,YHR157W,Verified,null
8176,YPL130W,Verified,null
8178,YOL100W,Verified,protein
8179,YGR156W,Verified,null
8180,YFR048W,Verified,null
8181,YGL169W,Verified,regulation
8182,YMR307W,Verified,null
8183,YOL006C,Verified,ion
8184,YOL021C,Verified,ion
8186,YER020W,Verified,protein
8187,YML011C,Verified,ion
8188,YNL201C,Verified,ion
8189,YDR398W,Verified,positive
8190,YER075C,Verified,protein
8191,YJL187C,Verified,protein
8192,YLR018C,Verified,ion
8193,YKR085C,Verified,null
8194,YLR063W,Verified,null
8195,YOR234C,Verified,null
8196,YBR289W,Verified,repair
8197,YKR093W,Verified,null
8198,YKL212W,Verified,null
8199,YMR221C,Uncharacterized,null
8200,YOR269W,Verified,positive
8201,YOR212W,Verified,regulation
8202,YDR032C,Verified,null
8203,YGR016W,Uncharacterized,null
8204,YEL053C,Verified,ion
8205,YPL037C,Verified,ion
8206,YMR156C,Verified,null
8207,YCR014C,Verified,null
8208,YGL184C,Verified,null
8209,YHR125W,Dubious,null
8210,YLR158C,Verified,starvation
8211,YMR129W,Verified,transport
8212,YBL071C,Uncharacterized,null
8213,YPR106W,Verified,null
8214,YOR131C,Verified,null
8215,YOR164C,Verified,ion
8216,YPL082C,Verified,ion
8217,YDR451C,Verified,regulation
8218,YGR283C,Verified,null
8219,YMR174C,Verified,catabolic process
8220,YCR049C,Dubious,null
8221,YLR429W,Verified,negative
8222,YLL007C,Verified,null
8223,YCL065W,Dubious,null
8224,YCR032W,Verified,protein
8225,YDR105C,Verified,null
8226,YLR045C,Verified,null
8227,YNL063W,Verified,null
8228,YLR098C,Verified,positive
8229,YIR038C,Verified,ion
8232,YBR033W,Uncharacterized,null
8233,YDR369C,Verified,ion
8234,YAL062W,Verified,null
8237,YDR350C,Verified,regulation
8238,YNL165W,Uncharacterized,null
8239,YDR261C,Verified,null
8240,YIL131C,Verified,positive
8241,YBR146W,Verified,null
8243,YPL115C,Verified,negative
8245,YJL164C,Verified,ion
8246,YNL065W,Verified,null
8248,YLR191W,Verified,null
8249,YJL004C,Verified,targeting
8250,YDR356W,Verified,protein
8251,YCL012C,Verified,null
8252,YJL051W,Verified,null
8253,YLR217W,Dubious,null
8254,YKR032W,Dubious,null
8256,YML080W,Verified,null
8257,YHR180W,Dubious,null
8259,YER097W,Dubious,null
8260,YIL037C,Verified,null
8262,YDR475C,Verified,null
8263,YFR056C,Dubious,null
8264,YJR100C,Verified,null
8266,YLR340W,Verified,null
8267,YHR055C,Verified,ion
8268,YKL043W,Verified,regulation
8269,YJR020W,Dubious,null
8270,YGR171C,Verified,null
8271,YAL048C,Verified,regulation
8272,YPR085C,Verified,null
8273,YGL200C,Verified,ion
8275,YOR044W,Verified,null
8276,YLL052C,Verified,null
8277,YBR120C,Verified,regulation
8278,YDR280W,Verified,ion
8279,YHR138C,Verified,null
8280,YPR189W,Verified,null
8281,YOR259C,Verified,ion
8282,YGR197C,Verified,regulation
8283,YIL099W,Verified,null
8284,YLL024C,Verified,ion
8285,YHL007C,Verified,protein
8286,YGL106W,Verified,protein
8287,YOR375C,Verified,null
8288,YBL048W,Dubious,null
8289,YOR022C,Verified,null
8290,YHR038W,Verified,null
8291,YOR099W,Verified,ion
8292,YOL029C,Uncharacterized,null
8293,YNL222W,Verified,null
8294,YAR068W,Uncharacterized,null
8295,YML118W,Verified,ion
8296,YHR205W,Verified,ion
8297,YDR187C,Dubious,null
8298,YOL121C,Verified,null
8301,YMR215W,Verified,null
8302,YDR051C,Verified,transport
8303,YGR062C,Verified,ion
8304,YBR078W,Verified,null
8305,YPL240C,Verified,ion
8306,YDL022W,Verified,protein
8307,YPR021C,Verified,null
8308,YGR244C,Verified,null
8309,YDR496C,Verified,regulation
8310,YEL070W,Verified,null
8311,YML032C,Verified,repair
8313,YGR059W,Verified,null
8314,YDR543C,Dubious,null
8315,YDL193W,Verified,ion
8316,YBR052C,Verified,null
8317,YER134C,Verified,null
8318,YNL088W,Verified,ion
8319,YER161C,Verified,regulation
8320,YBR083W,Verified,positive
8321,YBR285W,Uncharacterized,null
8322,YOR042W,Verified,catabolic process
8323,YCR079W,Verified,ion
8324,YDR164C,Verified,regulation
8325,YKL033W,Verified,null
8326,YNL046W,Uncharacterized,null
8327,YJL107C,Uncharacterized,null
8328,YPL181W,Verified,ion
8329,YHR054C,Uncharacterized,null
8330,YDL106C,Verified,regulation
8331,YHR081W,Verified,catabolic process
8332,YPL014W,Verified,regulation
8333,YDL179W,Verified,ion
8334,YER056C,Verified,null
8335,YML063W,Verified,null
8336,YLR417W,Verified,regulation
8337,YLR084C,Verified,null
8338,YMR080C,Verified,ion
8339,YMR037C,Verified,regulation
8341,YGL025C,Verified,regulation
8342,YML121W,Verified,transport
8343,YPR007C,Verified,protein
8344,YMR117C,Verified,null
8345,YDL124W,Verified,null
8346,YDR257C,Verified,null
8347,YGR266W,Verified,null
8348,YGR219W,Dubious,null
8350,YJR106W,Verified,regulation
8351,YIL176C,Uncharacterized,null
8352,YLR272C,Verified,negative
8353,YOR005C,Verified,null
8354,YDL226C,Verified,ion
8355,YKL059C,Verified,protein
8356,YGL092W,Verified,repair
8357,YCL039W,Verified,catabolic process
8358,YGR136W,Verified,regulation
8359,YDR513W,Verified,ion
8361,YKL084W,Verified,null
8362,YDR175C,Verified,null
8363,YNL079C,Verified,transport
8364,YFL051C,Uncharacterized,null
8365,YJL125C,Verified,null
8366,YBR107C,Verified,protein
8367,YBL090W,Verified,null
8368,YOR189W,Verified,null
8369,YPR130C,Dubious,null
8370,YKL142W,Verified,null
8371,YPL049C,Verified,regulation
8372,YNL122C,Verified,null
8373,YJL070C,Uncharacterized,null
8374,YPL036W,Verified,ion
8375,YIR003W,Verified,null
8376,YDR322W,Verified,null
8377,YGL227W,Verified,ion
8379,YHL024W,Verified,null
8380,YER142C,Verified,ion
8381,YGR036C,Verified,ion
8382,YDR536W,Verified,null
8383,YAL001C,Verified,protein
8384,YAL054C,Verified,ion
8386,YPL136W,Dubious,null
8387,YOL102C,Verified,null
8388,YBR252W,Verified,null
8389,YBR225W,Uncharacterized,null
8390,YIL110W,Verified,null
8391,YBR169C,Verified,null
8392,YMR305C,Verified,null
8393,YJL085W,Verified,protein
8394,YEL065W,Verified,transport
8395,YEL055C,Verified,null
8396,YPR193C,Verified,ion
8397,YML013W,Verified,catabolic process
8398,YPL077C,Uncharacterized,null
8399,YNL207W,Verified,positive
8401,YJL181W,Uncharacterized,null
8402,YOR210W,Verified,null
8403,YBL034C,Verified,null
8404,YOL008W,Verified,null
8405,YER077C,Uncharacterized,null
8406,YLR089C,Verified,null
8407,YKR083C,Verified,regulation
8408,YMR209C,Uncharacterized,null
8409,YER128W,Verified,positive
8410,YLR061W,Verified,null
8412,YOL088C,Verified,null
8413,YKR095W,Verified,ion
8414,YMR223W,Verified,ion
8415,YLR123C,Dubious,null
8417,YEL020C,Verified,null
8418,YCR016W,Uncharacterized,null
8419,YJL028W,Verified,null
8420,YMR154C,Verified,null
8421,YGL186C,Verified,null
8422,YGL131C,Verified,ion
8423,YGL206C,Verified,null
8424,YGL091C,Verified,null
8425,YBL073W,Dubious,null
8426,YML079W,Uncharacterized,null
8428,YOR166C,Verified,null
8429,YGR285C,Verified,ion
8430,YPR068C,Verified,positive
8431,YCR030C,Verified,negative
8434,YER048C,Verified,null
8435,YBR064W,Dubious,null
8436,YBR031W,Verified,null
8437,YLL005C,Verified,null
8438,YOR148C,Verified,regulation
8439,YLR047C,Verified,null
8440,YDL147W,Verified,catabolic process
8441,YMR063W,Verified,null
8442,YMR014W,Verified,null
8443,YIR040C,Dubious,null
8444,YDR263C,Verified,null
8445,YIL137C,Verified,ion
8447,YFL016C,Verified,catabolic process
8448,YJL162C,Verified,null
8449,YBR144C,Dubious,null
8450,YDR085C,Verified,regulation
8451,YNL032W,Verified,ion
8452,YPL080C,Dubious,null
8453,YGR227W,Verified,ion
8454,YDR070C,Verified,null
8455,YJL006C,Verified,ion
8456,YOR281C,Verified,positive
8457,YHR023W,Verified,null
8458,YER095W,Verified,repair
8459,YLR170C,Verified,null
8461,YKR030W,Verified,null
8462,YDL207W,Verified,ion
8464,YHR182W,Verified,null
8465,YBR122C,Verified,null
8466,YHR001W,Verified,metabolic process
8467,YDR477W,Verified,protein
8468,YBR199W,Verified,ion
8469,YOL050C,Dubious,null
8470,YIL042C,Verified,ion
8471,YIL035C,Verified,ion
8472,YIL159W,Verified,regulation
8473,YLR346C,Verified,null
8474,YLR339C,Dubious,null
8475,YNR061C,Verified,null
8476,YKL010C,Verified,ion
8477,YDR427W,Verified,catabolic process
8478,YGR177C,Verified,ion
8479,YIR019C,Verified,null
8480,YKL045W,Verified,repair
8482,YKL185W,Verified,regulation
8483,YLR364W,Verified,null
8485,YJR124C,Uncharacterized,null
8486,YOR377W,Verified,metabolic process
8487,YLL026W,Verified,ion
8488,YCL002C,Uncharacterized,null
8489,YGL108C,Verified,null
8490,YHL005C,Uncharacterized,null
8491,YDR388W,Verified,ion
8492,YGR199W,Verified,ion
8493,YHL050C,Uncharacterized,null
8494,YGR082W,Verified,protein
8495,YDR436W,Verified,null
8496,YER087W,Verified,null
8497,YKL116C,Verified,regulation
8499,YGR119C,Verified,ion
8500,YAR066W,Uncharacterized,null
8502,YOL127W,Verified,null
8503,YNL224C,Verified,positive
8504,YAL020C,Verified,null
8505,YBR275C,Verified,null
8506,YBL013W,Verified,null
8507,YOR187W,Verified,null
8508,YGR238C,Verified,negative
8511,YGL035C,Verified,regulation
8512,YNL337W,Dubious,null
8513,YDR494W,Verified,null
8514,YGR246C,Verified,negative
8515,YEL076C,Uncharacterized,null
8516,YPL242C,Verified,null
8517,YPR027C,Uncharacterized,null
8518,YDR206W,Verified,ion
8519,YDL024C,Verified,null
8520,YMR239C,Verified,ion
8521,YLR028C,Verified,null
8522,YBR081C,Verified,protein
8523,YDR028C,Verified,regulation
8524,YHR105W,Verified,null
8525,YIR006C,Verified,null
8526,YDL079C,Verified,ion
8527,YDL002C,Verified,repair
8529,YNL180C,Verified,ion
8530,YDR162C,Verified,negative
8532,YJL101C,Verified,null
8533,YBL069W,Verified,targeting
8534,YNL040W,Verified,null
8535,YJL049W,Uncharacterized,null
8536,YOR129C,Verified,protein
8537,YMR069W,Verified,ion
8539,YBR010W,Verified,repair
8540,YDL104C,Verified,null
8541,YKL119C,Verified,transport
8542,YPL016W,Verified,catabolic process
8543,YHR042W,Verified,ion
8544,YLR086W,Verified,null
8545,YER054C,Verified,protein
8546,YKR015C,Uncharacterized,null
8548,YML065W,Verified,null
8549,YMR082C,Uncharacterized,null
8550,YER001W,Verified,ion
8551,YGL023C,Verified,null
8552,YPR009W,Verified,regulation
8553,YMR115W,Verified,catabolic process
8554,YDL126C,Verified,protein
8555,YGR264C,Verified,null
8559,YDL224C,Verified,ion
8560,YLR225C,Uncharacterized,null
8561,YGL090W,Verified,null
8562,YGR134W,Verified,regulation
8563,YLR270W,Verified,starvation
8566,YBL096C,Dubious,null
8567,YFL028C,Verified,ion
8568,YBR105C,Verified,targeting
8569,YDR371W,Uncharacterized,null
8570,YDR456W,Verified,transport
8571,YDR324C,Verified,positive
8572,YJL072C,Verified,ion
8574,YPR132W,Verified,regulation
8575,YKL144C,Verified,null
8576,YNL175C,Verified,null
8577,YNL120C,Dubious,null
8579,YOR356W,Verified,null
8580,YGR152C,Verified,null
8581,YAR027W,Verified,null
8582,YHL026C,Uncharacterized,null
8583,YGL221C,Verified,null
8584,YGR034W,Verified,null
8587,YDR538W,Verified,protein
8588,YIL112W,Verified,ion
8590,YOL104C,Verified,regulation
8591,YNR028W,Verified,null
8592,YAL056W,Verified,negative
8593,YBR250W,Verified,null
8594,YKL071W,Uncharacterized,null
8595,YPL134C,Verified,null
8596,YJL087C,Verified,protein
8597,YPL143W,Verified,null
8599,YLR435W,Verified,null
8600,YOR216C,Verified,null
8601,YEL057C,Verified,null
8602,YBL036C,Verified,null
8603,YLR358C,Uncharacterized,null
8604,YGR183C,Verified,ion
8605,YPR191W,Verified,ion
8607,YHR068W,Verified,null
8608,YER071C,Uncharacterized,null
8610,YBR048W,Verified,null
8611,YNL205C,Dubious,null
8612,YKR081C,Verified,null
8614,YJL183W,Verified,ion
8615,YNR042W,Dubious,null
8616,YIL065C,Verified,null
8617,YOL031C,Verified,protein
8618,YIR041W,Verified,null
8619,YNL258C,Verified,ion
8621,YGR012W,Verified,null
8622,YDR458C,Verified,null
8623,YNL098C,Verified,regulation
8625,YML102W,Verified,null
8626,YCR090C,Uncharacterized,null
8627,YDR049W,Verified,catabolic process
8628,YER100W,Verified,ion
8631,YBL075C,Verified,catabolic process
8632,YOR160W,Verified,protein
8633,YGL133W,Verified,regulation
8635,YCR036W,Verified,null
8636,YGR287C,Verified,null
8637,YMR170C,Verified,catabolic process
8638,YCL061C,Verified,repair
8639,YOR238W,Uncharacterized,null
8641,YOR146W,Dubious,null
8642,YLR049C,Uncharacterized,null
8643,YBR066C,Verified,regulation
8644,YMR061W,Verified,null
8646,YDL145C,Verified,null
8647,YNL061W,Verified,null
8648,YNL034W,Uncharacterized,null
8649,YGL068W,Verified,null
8650,YFL014W,Verified,ion
8651,YIL135C,Verified,null
8653,YMR294W,Dubious,null
8654,YDR265W,Verified,ion
8655,YER136W,Verified,null
8656,YDR072C,Verified,null
8657,YOR283W,Verified,null
8658,YKL178C,Verified,null
8660,YKL129C,Verified,null
8661,YML051W,Verified,regulation
8662,YML084W,Dubious,null
8663,YHR184W,Verified,null
8664,YCR098C,Verified,null
8665,YDR243C,Verified,null
8668,YKR036C,Verified,regulation
8669,YPL195W,Verified,targeting
8670,YIL040W,Verified,null
8671,YDR471W,Verified,null
8672,YOR015W,Uncharacterized,null
8674,YAL019W,Verified,regulation
8675,YLR344W,Verified,null
8676,YNL206C,Verified,regulation
8677,YLR449W,Verified,ion
8679,YBR219C,Uncharacterized,null
8680,YML123C,Verified,transport
8681,YNR063W,Uncharacterized,null
8682,YLR239C,Verified,ion
8683,YJL160C,Uncharacterized,null
8684,YPL075W,Verified,regulation
8685,YJR024C,Verified,null
8686,YJL135W,Dubious,null
8687,YBR142W,Verified,null
8689,YIR017C,Verified,ion
8690,YDR338C,Uncharacterized,null
8691,YKL187C,Verified,null
8694,YGL204C,Uncharacterized,null
8695,YDR012W,Verified,null
8696,YOL152W,Verified,ion
8697,YOL125W,Verified,null
8698,YDR544C,Dubious,null
8699,YGR203W,Verified,null
8701,YOR371C,Verified,ion
8702,YJR104C,Verified,copper
8703,YBL086C,Uncharacterized,null
8704,YGR080W,Verified,positive
8706,YDR183W,Verified,positive
8707,YDR138W,Verified,ion
8708,YOR317W,Verified,transport
8710,YAR064W,Uncharacterized,null
8711,YAL022C,Verified,null
8712,YOL078W,Verified,ion
8713,YGL153W,Verified,null
8714,YBR277C,Dubious,null
8715,YNL291C,Verified,ion
8716,YHR218W,Dubious,null
8718,YOR185C,Verified,null
8719,YOR244W,Verified,repair
8721,YDR503C,Verified,null
8722,YGR066C,Uncharacterized,null
8723,YPL244C,Verified,null
8724,YDR492W,Verified,null
8725,YGR240C,Uncharacterized,ion
8726,YGL049C,Verified,null
8727,YPR052C,Verified,repair
8728,YPR025C,Verified,null
8729,YBR087W,Verified,null
8730,YDR446W,Verified,null
8731,YHR107C,Verified,regulation
8732,YAR002W,Verified,repair
8733,YMR237W,Verified,null
8734,YDR026C,Verified,negative
8736,YCR052W,Verified,positive
8737,YOL012C,Verified,ion
8738,YPL219W,Verified,regulation
8739,YPL262W,Verified,null
8741,YCR064C,Dubious,null
8742,YLR289W,Verified,regulation
8743,YCL040W,Verified,null
8744,YJL103C,Verified,regulation
8747,YPL010W,Verified,null
8748,YHR058C,Verified,regulation
8749,YJR049C,Verified,null
8752,YHR085W,Verified,regulation
8753,YML067C,Verified,null
8754,YER052C,Verified,null
8755,YLR080W,Verified,null
8756,YER003C,Verified,ion
